淘宝ID,卖家昵称,商家编码,标题,图片地址,促销活动,价格,促销价格,总销量,月销量,库存,收藏数,SKU数,抓取日期
12923596802,newbalance旗舰店,,,,经典款特惠,0.0,0.0,2,2,-2,3,0,2012-10-19
12923596802,newbalance旗舰店,H710R000,New Balance/新百伦 男鞋 复古鞋 跑步鞋 H710R000 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T12bG0XhxpXXbOFH.Y_025602.jpg,经典款特惠,0.0,0.0,0,0,0,3,0,2012-10-18
12923596802,newbalance旗舰店,H710R000,New Balance/新百伦 男鞋 复古鞋 跑步鞋 H710R000 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T12bG0XhxpXXbOFH.Y_025602.jpg,经典款特惠,0.0,0.0,3,3,-3,6,0,2012-10-17
12550149940,newbalance旗舰店,,,,经典款特惠,0.0,0.0,0,0,0,4,0,2012-10-19
12550149940,newbalance旗舰店,H710F000,New Balance/新百伦 男鞋 复古鞋 跑步鞋 H710F000 包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T17B5lXlxpXXcb5aHX_084228.jpg,经典款特惠,0.0,0.0,1,1,-1,2,0,2012-10-18
12550149940,newbalance旗舰店,H710F000,New Balance/新百伦 男鞋 复古鞋 跑步鞋 H710F000 包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T17B5lXlxpXXcb5aHX_084228.jpg,经典款特惠,0.0,0.0,1,1,-1,3,0,2012-10-17
18674412634,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
18674412634,newbalance旗舰店,KMTT2218,new balance新百伦 童装 男童 针织衫 圆领短袖字母T恤 KMTT2218,http://img04.taobaocdn.com/bao/uploaded/i4/T1_T2sXf8mXXcjWRs._082952.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
18674412634,newbalance旗舰店,KMTT2218,new balance新百伦 童装 男童 针织衫 圆领短袖字母T恤 KMTT2218,http://img04.taobaocdn.com/bao/uploaded/i4/T1_T2sXf8mXXcjWRs._082952.jpg,,0.0,0.0,0,0,0,3,0,2012-10-17
18780996617,newbalance旗舰店,,,,超值抢新,0.0,0.0,1,-9,-1,1,0,2012-10-19
18780996617,newbalance旗舰店,ML574FPT,New Balance/新百伦 男鞋 休闲鞋 复古跑步鞋ML574FPT 新品特价,http://img03.taobaocdn.com/bao/uploaded/i3/T1W4_vXk0hXXXm1DZW_025051.jpg,超值抢新,0.0,0.0,3,-6,-9,17,0,2012-10-18
18780996617,newbalance旗舰店,ML574FPT,New Balance/新百伦 男鞋 休闲鞋 复古跑步鞋ML574FPT 新品特价,http://img03.taobaocdn.com/bao/uploaded/i3/T1W4_vXk0hXXXm1DZW_025051.jpg,超值抢新,0.0,0.0,13,-14,-7,6,0,2012-10-17
15587431782,newbalance旗舰店,KV689BGY,New Balance/新百伦 童鞋 大童/中童跑步鞋 KV689BGY 夏季特惠,http://img01.taobaocdn.com/bao/uploaded/i1/T1cd2dXXpgXXblzH.4_051916.jpg,超值抢新,0.0,0.0,0,0,0,0,0,2012-10-18
15587431782,newbalance旗舰店,KV689BGY,New Balance/新百伦 童鞋 大童/中童跑步鞋 KV689BGY 夏季特惠,http://img01.taobaocdn.com/bao/uploaded/i1/T1cd2dXXpgXXblzH.4_051916.jpg,超值抢新,0.0,0.0,1,1,-1,0,0,2012-10-17
18672384533,newbalance旗舰店,,,,店铺vip,0.0,0.0,0,0,0,0,0,2012-10-19
18672384533,newbalance旗舰店,KMTT2215,new balance/新百伦 男童T恤 圆领短袖字母童装KMTT2215 包邮,http://img03.taobaocdn.com/bao/uploaded/i3/T1DFzuXoNdXXa4M4U6_062123.jpg,店铺vip,0.0,0.0,0,0,0,1,0,2012-10-18
18672384533,newbalance旗舰店,KMTT2215,new balance/新百伦 男童T恤 圆领短袖字母童装KMTT2215 包邮,http://img03.taobaocdn.com/bao/uploaded/i3/T1DFzuXoNdXXa4M4U6_062123.jpg,店铺vip,0.0,0.0,0,0,0,3,0,2012-10-17
13480040639,newbalance旗舰店,,,,断码特惠,0.0,0.0,0,0,0,0,0,2012-10-19
13480040639,newbalance旗舰店,M790WY10,NewBalance/新百伦 男鞋 轻量跑步鞋 运动鞋 M790WY10 特价包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1TlisXhliXXbsYDIV_022102.jpg,断码特惠,0.0,0.0,0,0,0,0,0,2012-10-18
13480040639,newbalance旗舰店,M790WY10,NewBalance/新百伦 男鞋 轻量跑步鞋 运动鞋 M790WY10 特价包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1TlisXhliXXbsYDIV_022102.jpg,断码特惠,0.0,0.0,0,0,0,-2,0,2012-10-17
15395890257,newbalance旗舰店,,,,,0.0,,0,0,0,3,0,2012-10-19
15395890257,newbalance旗舰店,APBP2314,NewBalance/新百伦男/女Backpack 双肩包 背包五色APBP2314 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T1H9jvXc4lXXc4PCo2_045241.jpg,,0.0,0.0,0,0,0,-2,0,2012-10-18
15395890257,newbalance旗舰店,APBP2314,NewBalance/新百伦男/女Backpack 双肩包 背包五色APBP2314 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T1H9jvXc4lXXc4PCo2_045241.jpg,,0.0,0.0,0,0,0,3,0,2012-10-17
18804320455,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
18804320455,newbalance旗舰店,MW00YB00,天猫旗舰店 New/Balance新百伦男鞋 minimus跑步鞋 MW00YB00包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1sSzuXihoXXa_J5s2_044440.jpg,,0.0,0.0,0,0,2,0,0,2012-10-18
18804320455,newbalance旗舰店,MW00YB00,天猫旗舰店 New/Balance新百伦男鞋 minimus跑步鞋 MW00YB00包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1sSzuXihoXXa_J5s2_044440.jpg,,0.0,0.0,0,0,0,-2,0,2012-10-17
15252247806,newbalance旗舰店,,,,店铺vip,0.0,0.0,1,1,-1,0,0,2012-10-19
15252247806,newbalance旗舰店,KJ511GGY KJ511VYY,NewBalance/新百伦 男/女大童鞋 跑步鞋运动鞋KJ511GGY KJ511VYY,http://img04.taobaocdn.com/bao/uploaded/i4/T1Ly5_XXtuXXc7qv.4_052723.jpg,店铺vip,0.0,0.0,1,1,-1,0,0,2012-10-18
15252247806,newbalance旗舰店,KJ511GGY KJ511VYY,NewBalance/新百伦 男/女大童鞋 跑步鞋运动鞋KJ511GGY KJ511VYY,http://img04.taobaocdn.com/bao/uploaded/i4/T1Ly5_XXtuXXc7qv.4_052723.jpg,店铺vip,0.0,0.0,0,0,0,0,0,2012-10-17
18803848977,newbalance旗舰店,,,,新款特惠,0.0,0.0,3,3,-4,0,0,2012-10-19
18803848977,newbalance旗舰店,MT310GR2,NewBalance/新百伦 男鞋 户外运动鞋 透气跑步鞋 MT310GR2新品,http://img04.taobaocdn.com/bao/uploaded/i4/T1.ofvXgJhXXbYOhw3_050252.jpg,新款特惠,0.0,0.0,1,0,2,13,0,2012-10-18
18803848977,newbalance旗舰店,MT310GR2,天猫保暖季 NewBalance男鞋 户外运动鞋 透气跑步鞋 MT310GR2新品,http://img04.taobaocdn.com/bao/uploaded/i4/T1.ofvXgJhXXbYOhw3_050252.jpg,新款特惠,0.0,0.0,4,3,-5,5,0,2012-10-17
15334542076,newbalance旗舰店,,,,,0.0,,1,0,-1,4,0,2012-10-19
15334542076,newbalance旗舰店,M2040GL1,New Balance/新百伦 美产 总统慢跑鞋 男鞋 跑步鞋 M2040GL1 包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1ws2uXmldXXcsOnZ9_104712.jpg,,0.0,0.0,1,0,-1,1,0,2012-10-18
15334542076,newbalance旗舰店,M2040GL1,New Balance/新百伦 美产 总统慢跑鞋 男鞋 跑步鞋 M2040GL1 包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1ws2uXmldXXcsOnZ9_104712.jpg,,0.0,0.0,0,0,0,4,0,2012-10-17
18804100778,newbalance旗舰店,,,,新款特惠,0.0,0.0,1,-1,-1,0,0,2012-10-19
18804100778,newbalance旗舰店,WT310GP2,New Balance/新百伦 女鞋 网面透气跑步鞋 WT310GP2,http://img01.taobaocdn.com/bao/uploaded/i1/T1iULvXftgXXcbBWI2_043146.jpg,新款特惠,0.0,0.0,1,1,7,-3,0,2012-10-18
18804100778,newbalance旗舰店,WT310GP2,天猫保暖季 New Balance/新百伦 女鞋 网面透气跑步鞋 WT310GP2,http://img01.taobaocdn.com/bao/uploaded/i1/T1iULvXftgXXcbBWI2_043146.jpg,新款特惠,0.0,0.0,2,0,-2,3,0,2012-10-17
16748056335,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
16748056335,newbalance旗舰店,KJ690SPY,NewBalance/新百伦 男/女 大童鞋 透气网鞋 跑步鞋KJ690SPY包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1a2WAXfdUXXa3Txw6_061758.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
16748056335,newbalance旗舰店,KJ690SPY,NewBalance/新百伦 男/女 大童鞋 透气网鞋 跑步鞋KJ690SPY包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1a2WAXfdUXXa3Txw6_061758.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
7863182171,newbalance旗舰店,,,,,0.0,,0,0,0,2,0,2012-10-19
7863182171,newbalance旗舰店,CW574BT0,【常青款】New Balance/新百伦 女鞋  跑步鞋 复古鞋CW574BT0包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1u286XlFCXXXMq.ZV_022238.jpg,,0.0,0.0,0,0,0,-1,0,2012-10-18
7863182171,newbalance旗舰店,CW574BT0,【常青款】New Balance/新百伦 女鞋  跑步鞋 复古鞋CW574BT0包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1u286XlFCXXXMq.ZV_022238.jpg,,0.0,0.0,0,0,0,9,0,2012-10-17
15514574960,newbalance旗舰店,,,,超值抢新,0.0,0.0,0,0,0,-5,0,2012-10-19
15514574960,newbalance旗舰店,UL410BRB,NewBalance/新百伦 情侣鞋 复古跑步鞋UL410BRB 新品,http://img03.taobaocdn.com/bao/uploaded/i3/T1Cc_AXexbXXcBw5EY_030018.jpg,超值抢新,0.0,0.0,-2,-4,2,-3,0,2012-10-18
15514574960,newbalance旗舰店,UL410BRB,天猫保暖季 NewBalance/新百伦 情侣鞋 复古跑步鞋UL410BRB 新品,http://img03.taobaocdn.com/bao/uploaded/i3/T1Cc_AXexbXXcBw5EY_030018.jpg,超值抢新,0.0,-8.6,1,0,-1,5,0,2012-10-17
15592456843,newbalance旗舰店,,,,新品体验价,0.0,0.0,1,1,-1,-1,0,2012-10-19
15592456843,newbalance旗舰店,U420SBK0,New Balance/新百伦休闲复古鞋 经典网布情侣款 低帮鞋男U420SBK0,http://img03.taobaocdn.com/bao/uploaded/i3/T1G_iZXdRoXXb1mXc0_033801.jpg,新品体验价,0.0,0.0,0,0,0,-4,0,2012-10-18
15592456843,newbalance旗舰店,U420SBK0,New Balance/新百伦休闲复古鞋 经典网布情侣款 低帮鞋男U420SBK0,http://img03.taobaocdn.com/bao/uploaded/i3/T1G_iZXdRoXXb1mXc0_033801.jpg,新品体验价,0.0,0.0,2,2,-2,5,0,2012-10-17
14107423428,newbalance旗舰店,,,,超值抢新,0.0,0.0,0,0,0,0,0,2012-10-19
14107423428,newbalance旗舰店,KJ860RSY,新百伦旗舰店 New Balance男女大童鞋 跑步鞋 KJ860RSY 网面 包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1VuiYXlFiXXcbi2fa_121037.jpg,超值抢新,0.0,0.0,0,0,0,0,0,2012-10-18
14107423428,newbalance旗舰店,KJ860RSY,新百伦旗舰店 New Balance男女大童鞋 跑步鞋 KJ860RSY 网面 包邮,http://img04.taobaocdn.com/bao/uploaded/i4/T1VuiYXlFiXXcbi2fa_121037.jpg,超值抢新,0.0,0.0,0,0,0,0,0,2012-10-17
15790851487,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15790851487,newbalance旗舰店,NE21C020,NewBalance/新百伦男衣 全棉 运动训练健身短袖T恤 NE21C020,http://img04.taobaocdn.com/bao/uploaded/i4/T1w72fXX8eXXcV32La_091116.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
15790851487,newbalance旗舰店,NE21C020,NewBalance/新百伦男衣 全棉 运动训练健身短袖T恤 NE21C020,http://img04.taobaocdn.com/bao/uploaded/i4/T1w72fXX8eXXcV32La_091116.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13724462293,newbalance旗舰店,,,,,0.0,,0,0,0,-3,0,2012-10-19
13724462293,newbalance旗舰店,ML574WKK,New Balance/新百伦 男鞋 工装574复古跑步鞋 ML574WKK,http://img03.taobaocdn.com/bao/uploaded/i3/T1dN19XlVcXXb82l35_060015.jpg,,0.0,0.0,0,0,0,-8,0,2012-10-18
13724462293,newbalance旗舰店,ML574WKK,天猫保暖季 New Balance/新百伦 男鞋 工装574复古跑步鞋ML574WKK,http://img03.taobaocdn.com/bao/uploaded/i3/T1dN19XlVcXXb82l35_060015.jpg,,0.0,0.0,0,0,0,7,0,2012-10-17
14569886830,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
14569886830,newbalance旗舰店,WR00SP00,New/Balance新百伦 女鞋 minimus系 透气跑步鞋WR00SP00特价包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T12RbaXfVdXXb7LpM6_060500.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
14569886830,newbalance旗舰店,WR00SP00,New/Balance新百伦 女鞋 minimus系 透气跑步鞋WR00SP00特价包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T12RbaXfVdXXb7LpM6_060500.jpg,,0.0,0.0,0,0,0,-4,0,2012-10-17
17331207253,newbalance旗舰店,,,,,0.0,,1,1,-1,1,0,2012-10-19
17331207253,newbalance旗舰店,ML574WK0 ML574WGY,New Balance/新百伦 男鞋 休闲鞋 复古跑步鞋 ML574WK0 ML574WGY,http://img04.taobaocdn.com/bao/uploaded/i4/T17HLMXoVpXXXzGa.4_051800.jpg,,0.0,0.0,1,1,-1,26,0,2012-10-18
17331207253,newbalance旗舰店,ML574WK0 ML574WGY,New Balance/新百伦 男鞋 休闲鞋 复古跑步鞋 ML574WK0 ML574WGY,http://img04.taobaocdn.com/bao/uploaded/i4/T17HLMXoVpXXXzGa.4_051800.jpg,,0.0,0.0,3,3,-2,15,0,2012-10-17
17331151072,newbalance旗舰店,,,,,0.0,,-2,-2,-1,37,0,2012-10-19
17331151072,newbalance旗舰店,ML574NGL/KNR/NNO,New Balance/新百伦情侣鞋 休闲鞋 复古跑步鞋 ML574NGL/KNR/NNO,http://img03.taobaocdn.com/bao/uploaded/i3/T1UnvLXaxrXXX7ISU3_051241.jpg,,0.0,0.0,2,2,128,66,14,2012-10-18
17331151072,newbalance旗舰店,ML574NGL/KNR,New Balance/新百伦 情侣鞋 休闲鞋 复古跑步鞋 ML574NGL/KNR,http://img03.taobaocdn.com/bao/uploaded/i3/T1UnvLXaxrXXX7ISU3_051241.jpg,,0.0,0.0,13,13,-13,42,0,2012-10-17
14570554309,newbalance旗舰店,,,,,0.0,,0,0,0,7,0,2012-10-19
14570554309,newbalance旗舰店,MR00SB00,新百伦 男鞋 minimus系列 透气耐磨 专业跑步鞋MR00SB00 新品,http://img02.taobaocdn.com/bao/uploaded/i2/T1DzPaXmdfXXaJXms5_060051.jpg,,0.0,0.0,-1,-2,0,1,0,2012-10-18
14570554309,newbalance旗舰店,MR00SB00,新百伦 男鞋 minimus系列 透气耐磨 专业跑步鞋MR00SB00 新品,http://img02.taobaocdn.com/bao/uploaded/i2/T1DzPaXmdfXXaJXms5_060051.jpg,,0.0,0.0,0,0,0,-3,0,2012-10-17
14107283235,newbalance旗舰店,,,,超值抢新,0.0,0.0,0,0,0,1,0,2012-10-19
14107283235,newbalance旗舰店,JV576LRD,New Balance/新百伦 男女透气运动鞋 大童鞋复古鞋 JV576LRD特价,http://img01.taobaocdn.com/bao/uploaded/i1/T1H3CYXbpdXXbf2Vva_120021.jpg,超值抢新,0.0,0.0,0,0,0,-4,0,2012-10-18
14107283235,newbalance旗舰店,JV576LRD,New Balance/新百伦 男女透气运动鞋 大童鞋复古鞋 JV576LRD特价,http://img01.taobaocdn.com/bao/uploaded/i1/T1H3CYXbpdXXbf2Vva_120021.jpg,超值抢新,0.0,0.0,1,1,-1,0,0,2012-10-17
17750540860,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
17750540860,newbalance旗舰店,NE22C022,New Balance/新百伦 男/女中性衣 健身运动透气短袖T恤 NE22C022,http://img02.taobaocdn.com/bao/uploaded/i2/T1a8bfXc4eXXadhdYa_090559.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
17750540860,newbalance旗舰店,NE22C022,New Balance/新百伦 男/女中性衣 健身运动透气短袖T恤 NE22C022,http://img02.taobaocdn.com/bao/uploaded/i2/T1a8bfXc4eXXadhdYa_090559.jpg,,0.0,0.0,0,0,0,-3,0,2012-10-17
14570462057,newbalance旗舰店,,,,,0.0,,0,0,0,2,0,2012-10-19
14570462057,newbalance旗舰店,MR360GG1,NewBalance/新百伦 男鞋 网面透气休闲运动跑步鞋MR360GG1正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1KTYaXdlaXXa2m3M5_055734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
14570462057,newbalance旗舰店,MR360GG1,天猫保暖季 NewBalance男鞋 网面透气休闲运动跑步鞋MR360GG1正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1KTYaXdlaXXa2m3M5_055734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
9791718713,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
9791718713,newbalance旗舰店,MR2002CU0,【常青款】New Balance/新百伦 美国进口 男鞋运动鞋 MR2002CU0,http://img03.taobaocdn.com/bao/uploaded/i3/T1CWndXmJpXXbRWUk5_060312.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
9791718713,newbalance旗舰店,MR2002CU0,【常青款】New Balance/新百伦 美国进口 男鞋运动鞋 MR2002CU0,http://img03.taobaocdn.com/bao/uploaded/i3/T1CWndXmJpXXbRWUk5_060312.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
17098812625,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
17098812625,newbalance旗舰店,MW00GB00,New/Balance新百伦男鞋minimus经典网面透气跑步鞋MW00GB00包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1syPaXXhiXXX4gWk5_054621.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
17098812625,newbalance旗舰店,MW00GB00,New/Balance新百伦男鞋minimus经典网面透气跑步鞋MW00GB00包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1syPaXXhiXXX4gWk5_054621.jpg,,0.0,0.0,0,0,0,1,0,2012-10-17
14573789175,newbalance旗舰店,,,,,0.0,,0,0,0,-1,0,2012-10-19
14573789175,newbalance旗舰店,MT00CO00,New/Balance 新百伦 男鞋 minimus 越野跑步鞋 轻便跑鞋MT00CO00,http://img04.taobaocdn.com/bao/uploaded/i4/T1q6TaXjhfXXcXDYc5_054728.jpg,,0.0,0.0,0,0,0,3,0,2012-10-18
14573789175,newbalance旗舰店,MT00CO00,New/Balance 新百伦 男鞋 minimus 越野跑步鞋 轻便跑鞋MT00CO00,http://img04.taobaocdn.com/bao/uploaded/i4/T1q6TaXjhfXXcXDYc5_054728.jpg,,0.0,0.0,0,0,0,-2,0,2012-10-17
14572909779,newbalance旗舰店,,,,店铺vip,0.0,0.0,0,0,0,0,0,2012-10-19
14572909779,newbalance旗舰店,WT00CO00,New/Balance 新百伦 女鞋 minimus系列 越野跑步鞋 WT00CO00 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T14_HaXf4aXXXjVlE4_053725.jpg,店铺vip,0.0,0.0,0,0,1,-2,0,2012-10-18
14572909779,newbalance旗舰店,WT00CO00,New/Balance 新百伦 女鞋 minimus系列 越野跑步鞋 WT00CO00 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T14_HaXf4aXXXjVlE4_053725.jpg,店铺vip,0.0,0.0,0,0,0,0,0,2012-10-17
15243340886,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15243340886,newbalance旗舰店,KV574DRY,NewBalance/新百伦 男/女大/中童鞋 轻便透气复古鞋龙鞋KV574DRY,http://img03.taobaocdn.com/bao/uploaded/i3/T19saYXdJnXXbdB.o._113632.jpg,,0.0,0.0,0,-1,0,0,0,2012-10-18
15243340886,newbalance旗舰店,KV574DRY,NewBalance/新百伦 男/女大/中童鞋 轻便透气复古鞋龙鞋KV574DRY,http://img03.taobaocdn.com/bao/uploaded/i3/T19saYXdJnXXbdB.o._113632.jpg,,0.0,0.0,0,0,0,4,0,2012-10-17
14574089077,newbalance旗舰店,,,,新款优惠,0.0,0.0,0,0,0,0,0,2012-10-19
14574089077,newbalance旗舰店,ML751NR0,New/Balance新百伦 男鞋 优质网面经典复古跑步鞋 ML751NR0正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1K86aXgFcXXaJUxU4_052942.jpg,新款优惠,0.0,0.0,0,0,0,0,0,2012-10-18
14574089077,newbalance旗舰店,ML751NR0,New/Balance新百伦 男鞋 优质网面经典复古跑步鞋 ML751NR0正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1K86aXgFcXXaJUxU4_052942.jpg,新款优惠,0.0,0.0,0,0,0,-2,0,2012-10-17
12378286609,newbalance旗舰店,,,,新款特惠,0.0,0.0,0,0,0,0,0,2012-10-19
12378286609,newbalance旗舰店,M1500BBL,【常青款】NewBalance/新百伦 男鞋 复古鞋 跑步鞋M1500BBL 特价,http://img03.taobaocdn.com/bao/uploaded/i3/T1kLbzXdldXXaADy7U_014949.jpg,新款特惠,0.0,0.0,0,0,0,0,0,2012-10-18
12378286609,newbalance旗舰店,M1500BBL,【常青款】NewBalance/新百伦 男鞋 复古鞋 跑步鞋M1500BBL 特价,http://img03.taobaocdn.com/bao/uploaded/i3/T1kLbzXdldXXaADy7U_014949.jpg,新款特惠,0.0,0.0,1,1,-1,0,0,2012-10-17
15243448606,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15243448606,newbalance旗舰店,KV703HCY,NewBalance/新百伦男/女大童/中童鞋运动鞋户外越野鞋KV703HCY,http://img03.taobaocdn.com/bao/uploaded/i3/T1731YXo4bXXch_QI._113155.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
15243448606,newbalance旗舰店,KV703HCY,NewBalance/新百伦男/女大童/中童鞋运动鞋户外越野鞋KV703HCY,http://img03.taobaocdn.com/bao/uploaded/i3/T1731YXo4bXXch_QI._113155.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
7884140287,newbalance旗舰店,,,,,0.0,,0,0,0,-1,0,2012-10-19
7884140287,newbalance旗舰店,WR993GL0,【常青款】New Balance/新百伦 总统慢跑鞋 女鞋 跑步鞋WR993GL0,http://img03.taobaocdn.com/bao/uploaded/i3/T1z258XiBvXXcOB6M9_103856.jpg,,0.0,0.0,0,0,0,-1,0,2012-10-18
7884140287,newbalance旗舰店,WR993GL0,【常青款】New Balance/新百伦 总统慢跑鞋 女鞋 跑步鞋WR993GL0,http://img03.taobaocdn.com/bao/uploaded/i3/T1z258XiBvXXcOB6M9_103856.jpg,,0.0,0.0,0,0,0,1,0,2012-10-17
15243492604,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15243492604,newbalance旗舰店,FS123BLI,NewBalance/新百伦童鞋男童/女童儿童运动鞋 小童复古鞋FS123BLI,http://img01.taobaocdn.com/bao/uploaded/i1/T1TVqYXgpsXXcxvGDX_113922.jpg,,0.0,0.0,0,0,-2,3,0,2012-10-18
15243492604,newbalance旗舰店,FS123BLI,NewBalance/新百伦童鞋男童/女童儿童运动鞋 小童复古鞋FS123BLI,http://img01.taobaocdn.com/bao/uploaded/i1/T1TVqYXgpsXXcxvGDX_113922.jpg,,0.0,0.0,1,1,-1,5,0,2012-10-17
10052224725,newbalance旗舰店,,,,,0.0,,0,0,0,2,0,2012-10-19
10052224725,newbalance旗舰店,WR993BK0,【常青款】New Balance/新百伦 女鞋 透气总统慢跑鞋 WR993BK0,http://img04.taobaocdn.com/bao/uploaded/i4/T1fh_fXolbXXXZ_Qk4_053551.jpg,,0.0,0.0,0,-1,0,-8,0,2012-10-18
10052224725,newbalance旗舰店,WR993BK0,【常青款】New Balance/新百伦 女鞋 透气总统慢跑鞋 WR993BK0,http://img04.taobaocdn.com/bao/uploaded/i4/T1fh_fXolbXXXZ_Qk4_053551.jpg,,0.0,0.0,0,0,0,4,0,2012-10-17
15059017438,newbalance旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15059017438,newbalance旗舰店,NJ228612,NewBalance/新百伦 女 秋季 棉质休闲连帽马甲背心NJ228612正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1yV2mXk4XXXcAxWU0_034309.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
15059017438,newbalance旗舰店,NJ228612,NewBalance/新百伦 女 秋季 棉质休闲连帽马甲背心NJ228612正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1yV2mXk4XXXcAxWU0_034309.jpg,,0.0,0.0,0,0,0,-1,0,2012-10-17
17098208342,newbalance旗舰店,,,,天猫大促,0.0,0.0,1,-1,-1,-2,0,2012-10-19
17098208342,newbalance旗舰店,M774YY10,NewBalance/新百伦 情侣鞋 透气网面跑步鞋男女款M774YY10正品包,http://img01.taobaocdn.com/bao/uploaded/i1/T1hkPaXaBeXXaRqMM4_053110.jpg,天猫大促,0.0,0.0,0,-1,1,-3,0,2012-10-18
17098208342,newbalance旗舰店,M774YY10,天猫保暖季 新百伦情侣鞋 透气网面跑步鞋男女款M774YY10正品包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1hkPaXaBeXXaRqMM4_053110.jpg,天猫大促,0.0,0.0,-1,-3,0,11,0,2012-10-17
14561731483,newbalance旗舰店,,,,店铺vip,0.0,0.0,0,0,0,0,0,2012-10-19
14561731483,newbalance旗舰店,KV515WBP,NewBalance/新百伦 大童/中童鞋透气多功能训练鞋 KV515WBP 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T1DiyZXoXvXXaktWM9_102424.jpg,店铺vip,0.0,0.0,-1,-1,0,0,0,2012-10-18
14561731483,newbalance旗舰店,KV515WBP,NewBalance/新百伦 大童/中童鞋透气多功能训练鞋 KV515WBP 包邮,http://img02.taobaocdn.com/bao/uploaded/i2/T1DiyZXoXvXXaktWM9_102424.jpg,店铺vip,0.0,0.0,1,0,0,0,0,2012-10-17
17099432386,newbalance旗舰店,,,,,0.0,,0,0,0,7,0,2012-10-19
17099432386,newbalance旗舰店,ML574YO0,New/Balance新百伦情侣鞋 运动鞋ML574YO0 奥运款 新品,http://img02.taobaocdn.com/bao/uploaded/i2/T1.nbaXm0aXXXT4h73_050333.jpg,,0.0,0.0,0,-1,0,20,0,2012-10-18
17099432386,newbalance旗舰店,ML574YO0,New/Balance新百伦情侣鞋 运动鞋ML574YO0 奥运款 新品,http://img02.taobaocdn.com/bao/uploaded/i2/T1.nbaXm0aXXXT4h73_050333.jpg,,0.0,0.0,1,-2,-1,45,0,2012-10-17
13591858994,newbalance旗舰店,,,,新款特惠,0.0,0.0,0,0,0,0,0,2012-10-19
